WORD_KOR WORD_ENG WORD_ENG_DESC WORD_KOR_DESC
 ET ET entertainment 
부동산 ESTT estate 
예상조 ESTM an estimated amount 
설립 ESTB establishment 
전자서명 ESGN ELECTRONIC SIGNS 
 EQUIV EQUIV EQUIVALENT 
설비 EQPM equipment 
재판부 JUD_DEPT judgment department 
감정가 JUD_PR judgment price 
가입번호 ENO enter number 
정당 JUST just 
부종목 SUB_ITEM sub item 
통계 STTS statistics 
 STRUCT STRUCT STRUCTURE 
 2순위 ORD2 2 ORDER 
 1차 ORD1 FIRST ORDER 
자카드 KCRD KID card 
차수 ORD order 
 SECOND SND SECOND 
유사물건시세 SMLR_GODS_PR similar goods price 
절세 SM_TAX small tax 
임금 SLRY salary 
전표 SLIP slip 
반환액 RSND_AMT return send amount 
결의 RSLU A RESOLUTION 
 RESOURCE RSC RESOURCE 
요구 RQST request 
요청서 RQSH Request Sheet 
 RPT RPT REPORT 
탈퇴 SCDE SECEDE 
보수B RPR repair 
성적표 RPCD a report card 
 ROUNDING ROUNDING ROUNDING 
 ROLLOVER ROLLOVER ROLLOVER 
 ROLE ROLE ROLE 
특수채권 SCLM special claim 
권리락 ROFF right off 
단위명 UNNM Unit Name 
권리자명 RGMN_NM Right holder (Man) name 
권리 RGHT right 
계열주 AFCH affiliate chief 
후순위 AF_ORD after order 
매수B SCNT sheet count 
 ADVANCE ADVANCE ADVANCE 
내도 ADV advent 
부가세 ADTN_TAX addition_tax 
부가 ADTN addition 
가산율 ADRT addition rate 
주소2 ADR2 address1 
학력 SCRE school career 
미달러 ADOL against dollar 
인정 ADMT ADMIT 
부기 ADMK additional remark 
 ADJUST ADJUST ADJUSTMENT 
조정 ADJ adjust 
증권 SCRT securities 
통화안정 SCRY the stabilization of currency 
성공 SCS success 
조치 ACTN action 
 ACTION ACTION ACTION 
 ACT ACT ACTUAL 
획득 ACQT acquisition 
날인 SEAL seal 
인감 SEAL seal 
 ACCRUED ACCRUED ACCRUED 
 ACCRUAL ACCRUAL ACCRUAL 
행위능력 ACCP action capacity 
 ACCOUNT ACCOUNT ACCOUNT 
장부 ACCB account book 
구좌 ACC account 
배서 ENDR ENDORSE 
말입 ENDI END INCLUDE 
 EMTN EMTN Euro MTN 
고용 EMPL employ 
 ELEMENT ELEMENT ELEMENT 
전자 ELEC Electronic 
전자금융공동망 EL ELECTRONIC BROADCASTING SYSTEM 
금전채권신탁 MBTR MONEY BOND TRUST 
계속성 CTIN continuation 
 SELL SELL SELL 
커스터디 CT CUSTODY 
컨소시엄 CSTM consortium 
선임 SEN senior 
서화 ART art 
현금흐름 CSFL cash flow 
법원 CRT court 
 CORRES CRS Corres 
 CROSS CROSS CROSS 
 CREATE CREATE CREATE 
정정 CRCT correction 
마일리지 MLGE mileage 
 SEPARATE SEPARATE SEPARATE 
 MKT MKT MARKET 
병역 MITS Military Service 
마이너스 MINU MINUS 
 MIN MIN MINIMUM 
주보험금 MIMN MAIN PART INSURANCE MONEY 
 MICR MICR  
피합병 MGRD mergered 
 DIRECTN DIRECTN DIRECTION 
방향 DIRT DIRECTION 
 DIRTY DIRTY DIRTY 
미사용 UN_USE un use 
토론 DIS discussion 
 OPTION OPTION OPTION 
임의단체 OPTG option group 
조작자 OPRT_MN operation man 
조작 OPRT operation 
운용 OPR operate 
이의 DISS DISSENT 
타익 OPFT others profit 
분포 DIST distribution 
운영자금 OPCP operate capital 
개점 OPBR Opening of Branch 
자행 ONSB oneself bank 
 1회 ONCE once 
출력자 OMN output operator (man) 
노인 OMAN Old MAN 
기관명 OGNM Organization Name 
제공자 OFMN OFEER MAN 
 OFFSET OFFSET OFFSET 
 OFFICIAL OFFICIAL OFFICIAL 
적색 RED RED 
 REDEMPTN REDEMPTN REDEMPTION 
피평가 OEST other estimate 
 ODD ODD ODD 
증권예탁원 KSD Korea securities depository 
증권전산 KSC Korea Securities Computer Corp 
 KRW KRW KRW 
 REF REF REFERENCE 
 KOREA KOREA KOREA 
한글명 KNM korean name 
참고 REFR reference 
 REFUND REFUND REFUND 
 TAG TAG EDI TAG  SWIFT TAG 
한국전력공사 KEPC korea electric power corporation 
꼬리말 TAIL tail 
 KEEPING KEEPING KEEPING 
산은노조 KEBL KDB labor union 
배분 DSTR distribution 
할인분 DSPT DISCOUNT PART 
발신 DSPT dispatch 
불리 DSAD disadvantage 
파생상품 DRTS DERIVATIVES 
듀레이션 DRTN DURATION 
 TARGET TARGET TARGET 
 DRF DRF DRAFT 
지시서 DRCT direction 
 DRAWDOWN DRAWDOWN DRAWDOWN 
공동망 NW network 
 TAX TAX TAX 
통보처명 NTCD_NM notice desk name 
우편료 MFEE mail fee 
 METHOD METHOD METHOD 
메뉴 MENU MENU 
 MENTION MENTION MENTION 
 MEMO MEMO memo 
비망 MEMO memo 
 MODEL MDL MODEL 
매매익 DEAL_PRFT deal profit 
거래가 DEAL_PR deal price 
여행자수표 TC traveler's check 
일계 DDAC daily account 
 6일 DD6 6일 
직종 OCPT a type of occupation 
직군 OCPG occupation group 
행외 OBNK outer bank 
서비스 SERV service 
 SERIES SERIES SERIES 
미성년자 UMAN Under Age MAN 
이용료율 UCRT use charge rate 
미확인선순위공제 UCPD un-confirm pre order deduction 
전화 TEL telephone 
 TYPE TYPE TYPE 
 TEXT TXT TEXT 
거래세율 TTRT trading tax_rate 
사본 DPLC duplicates 
 DP DP documents against payment 
 DOUBTFUL DOUBTFUL DOUBTFUL 
법정동 DONG legal Dong 
동 DONG Dong 
 DOMESTIC DOMESTIC CONVENTION 
워드파일 DOC DOC 
권종별 DNTP denomination type 
만원권 DNMN denomination 
훼손 DMG damage 
내국환 DMEX DOMESTIC EXCHANGE 
수요량 DMDQ demand quantity 
수요 DMD demand 
연체율 DLY_RT delay rate 
연체이자 DLY_INT delay interest 
인도 DLVR delivery 
딜링 DLNG Dealing 
 COMPARE COMPARE COMPARE 
복합 COMP composition 
당사 THCO this company 
공동 COMM common 
 THE THE THE 
기업정보 COIF company information 
 CODE CODE CODE 
사업체 CO company 
내용년수 CNYS content years 
환가 CNVS conversion 
출연 CNTR contribution 
대책 CNTP counterplan 
 CONTROL CNTL CONTROL 
 ZONE ZONE ZONE 
 FACE FACE FACE 
시설 FACL facilities 
 YTM YTM YIELD TO MATURITY 
 XFER XFER TRANSFER 
금외 XCSH except cash 
작가 WRTR writer 
피보증인 WRNT A WARRANTEE 
근무지명 WPNM work place name 
연외 WOYR WITH OUT THE YEAR 
작업 WORK work 
근무 WORK work 
근로 WORK work 
 25일 DD25 25일 
예수세 DCTX deposit and collection tax 
 SWING SWNG SWING 
물품명 GNM goods name 
변경명 CHNG_NM change name 
주관처 CHF_PLC chief place 
총계정원장 TA total accounts ledger 
 CHAR CHAR CHARACTER 
성격 CHAR character 
 IB IB INTERNET BANKING 
신주 NEW_STCK new stock 
제3자 THPT third party 
선방 THR their 
순수신 PRDP PURE DEPOSIT 
취임 IAGR inauguration 
 TIME TIME TIME 
 TIMESTMP TIMESTMP TIMESTAMP 
 EVENT EVENT EVENT 
증빙서 EVDC EVIDENCE 
제목명 TIT_NM title name 
 ETC1 ETC1 ETC1 
사회적 SOC society 
익스포져 EP EXPOSURE 
편입전 ENTR_BF ENTRY BEFORE 
영문명 ENNM an English name 
선입 FI FIRST IN 
 1순위 ORD1 1 ORDER 
운송장 WAYB waybill 
찾기 FIND FIND 
융자약정 LNCT loan contract 
 FL FL FLOOR 
보고서명 RPRT_NM report_name 
 LEG LEG LEG 
역할 ROLE role 
대량 LG large 
조정후 AF_ADJ after adjust 
법인등록번호 CONO corporation registration number 
주소1 ADR1 address1 
행정구역 ADDT administrative district 
 ADDON ADDON ADDON 
 ACTUAL ACTUAL ACTUAL 
계약자 CONT_MN contract man 
거액 LAMT large amount 
정리채권 ACLM ARRANGE CLAIM 
 ACCT ACCT ACCOUNT 
유산스 USNC usance 
커스터디안 CTDN CUSTODIAN 
보통주 CSTK a common stock; (英 
마케팅 MKTN MARKETING 
 UNCONFIRM UNCONFIRM UNCONFIRM 
 UNASSIGNED UNASIGN UNASSIGNED 
미회수 UN_WDRW un_withdraw 
자사 ORCO OUR COMPANY 
 BIS BIS Bank for International Settlement 
상대처 OPP opposite 
사용권 USE_RGT use_right 
 OPEN OPEN OPEN 
 PAY PAY PAY 
 PREPAID PREPAID PREPAID 
영리법인 PRFC profit corporation 
지불게이트웨이 PG Payment Gateway 
 OFF OFF OFF 
 OF OF OF 
상가 SPCT shoping center 
일시불 PALS payment in a lump sum 
 KOREAN KOREAN KOREAN 
유형별 KNBY kind_BY 
 SPOT SPOT spot 
순여신 PRLN PURE LOAN 
플러스알파통장 PABB plus alpha bank book 
 KIND KIND KIND 
유형 KIND kind 
한국수출보험공사 KEIC KOREA EXPORT INSURANCE CORPERATION 
소유권 OWN_RGT own_RIGHT 
허가 PRMS permission 
주위 SRRN surroundings 
년월일 YYMMDD YEAR MONTH DAY 
 NUM NUM NUMBER 
핸드폰번호 CPNO cellular phone number 
협조 CPRT cooperation 
기한전 DDAY_BF deadline day 
송화인 CSGR consignor 
익 NEXT next 
서수 ORDN an ordinal 
 LINK LINK LINK 
수출환어음매입 EXBL EXPORT EXCHANGE BILL BUY 
 UBI UBI Ubiquitous Banking Interface 
 EXCH EXCH EXCHANGE 
연결 CNCT connection 
접속 CNCT connection 
예측 PEST PRE-ESTIMATE 
 RELAY RLAY RELAY 
제거 RMV REMOVE 
접촉 CNTC contact 
혜택 BNFT benefit 
 7년 YYS7 7 YEARS 
추심후 COLL_AF collect after 
평형 PNTP pyung type 
운전면허 DRLI driver's license 
야간 NGHT night 
 COMM COMM COMMISION 
본인 PRHS person himself 
시행자 ENFR_MN enforcement man " 사업 시행자  건설 시행자  운영 시행자 "
확률 PRBL probability " 요율 비율 "
이익율 PFRT profit rate " 요율 비율 "
전환율 CVRT conversion RATE " 요율 비율 "
청구율 AKRT ask (demand) rate " 요율 비율 "
환산율 CNRT conversion rate " 요율 비율 "
경락율 ACTO_RT auction off_rate 20000312
발행인 ISUE_MN issue_man 20000327
본문 TEXT TEXT AB
감사정보 AI 감사정보 AI
수발 RNS RECEIVE AND SEND AI(수발)
명령 COM COMMAND AI(최은주)
일보 DRPT DAILY REPORT AI(최은주)
경감 RDCT REDUCTION AI(최은주)
지적 INDC INDICATION AI(최은주)
수감 TADT TAKING AUDIT AI(최은주)
양정 JDGT JUDGEMENT AI(최은주)
회보 RPLY REPLY AI(최은주)
감경 RDCT REDUCTION AI(최은주)
계약관리 CM CONTRACT MANAGEMENT BA
약물 DRUG DRUG BA
연속 CSET consecutive BA
상병 SKWN THE SICK AND WOUNDED BA
병원명 HSNM HOSPITAL NAME BA
복잡 CPLX COMPLEX BA
정년 RTAG RETIREMENT AGE BA
유지율 KPRT KEEP RATE BA
일시금 LUMP LUMP BA
공지거리 VCDS VACANT LAND DISTANCE BA
건별 MTBY MATTER BY BA
다른 DIFF different BA
복식 DENT DOUBLE ENTRY BA
의료 MEDL medical BA
 15회차 T015 15TH TURN BA
통원 VHTL visit hospital BA
연계관리 IF INTERFACE MANAGEMENT BA
 12회차 T012 12TH TURN BA
 11회차 T011 11TH TURN BA
 10회차 T010 10TH TURN BA
 9회차 T009 9TH TURN BA
패키지 PCKG PACKAGE BA
 8회차 T008 8TH TURN BA
 7회차 T007 7TH TURN BA
 6회차 T006 6TH TURN BA
상품별 GDBY GOODS BY BA
 4회차 T004 4TH TURN BA
 3회차 T003 3ND TURN BA
 14회차 T014 14TH TURN BA
 2회차 T002 2ND TURN BA
 1회차 T001 1ST TURN BA
장해 OBST obstacle BA
비가계 NFAM NON FAMILY BA
부위 REGN region BA
이수 CMPL COMPLETE BA
무효 NLTY nullity BA
판매지원 SA SALES ASSISTANCE BA
재정설계 FA FINANCIAL NEEDS ANALYSIS BA
주보험료 MIFE MAIN PART OF INSURANCE FEE BA
원수 ACPT ACCEPTANCE BA
 60개월 MMS60 60개월 BA
자금연계 CT  BA
고객의견 CSVC VOICE OF CUSTOMER BA
생명보험 LIFI LIFE INSURANCE BA
손해보험 PNCI PROPERTY AND CASUALTY INSURANCE BA
생보 LIFI LIFE INSURANCE BA
복용 DOSE DOSE BA
변액보험 VINS VARIABLE INSURANCE BA
가부 RNW RIGHT AND WRONG BA
업적통계 AS ACHIEVEMENT STATISTICS BA
금종 CUR currency BA
 DM DM DIRECT MAIL BA
혈액형 BLTP BLOOD TYPE BA
가입설계 IP INSURANCE PLANNING BA
 13회차 T013 13TH TURN BA
연봉 ASAL ANNUAL SALARY BA
부양자 SPTR SUPPORTER BA
주의사항 NOTICE NOTICE BA
실종 MISS MISSING BA
응당 DUE DUE BA
손보 PNCI PROPERTY AND CASUALTY INSURANCE BA
 5회차 T005 5TH TURN BA
수술 SURG SURGERY BA(DA02)
혼합 MEDL MEDLEY BA(DA02)
검진 MEDI A MEDICAL BA(DA02)
초회 ONCE ONCE BA(DA02)
남자 MALE MALE BA(DA02)
키워드 KEYW keyword BA(DA02)
부담금 LIBT liablility BA(DA02)
대면 MEET MEET/SEE BA(DA02)
월분 ONMON ON A MONTHLY BA(DA02)
용어 TERM term BA(DA02)
번지 HNUM A HOUSE NUMBER BA(DA02)
환급율 RETR RETURN RATE BA(DA02)
추징세 ATAX ADDITIONAL TAX BA(DA02)
사차 MARG DEATH MARGIN BA(DA02)
인지세 STAX A STAMP TAX BA(DA02)
친권자 PWPA a person with parental authority BA(DA02)
호수 HADD A HOUSE /A DOOR BA(DA02)
보험금 INSM INSURANCE MONEY BA(DA02)
수령지 RECT RECEIPT BA(DA02)
불가능 IMPT impossibility BA(DA02)
주피보험자 TINS THE INSURED BA(DA02)
소급 RETR retroaction BA(DA02)
적부 PROY PROPRIETY BA(DA02)
소견 ONEV ONE'S VIEW BA(DA02)
역산 REVS REVERSE BA(DA02)
진단 DIAN DIAGNOSIS BA(DA02)
암 CCER CANCER BA(DA02)
종신 WLIF whole life BA(DA02)
보험사 INSC INSURANCE COMPANY BA(DA02)
주계약 MCNT main contract BA(DA02)
사고자 AACET AN ACCIDENT BA(DA02)
플랜 PLAN PLAN BA(DA02)
철회 PETR RETRACT BA(DA02)
특장점 MERT merit BA(DA02)
목적물 OBJT OBJECT BA(DA02)
퇴원 LHOS LEAVING THE HOSPITAL BA(DA02)
질병 SICK SICKNESS BA(DA02)
거절체 REJP REJECT PERSON BA(DA02)
종피보험자 SINS BE SUBJECT TO INSURED BA(DA02)
부활시 REBT REBIRTH BA(DA02)
부활후 REBA AFTER REBIRTH BA(DA02)
여자 FALE female BA(DA02)
부활전 REBB BEFORE REBIRTH BA(DA02)
사망 DETH DEATH BA(DA02)
재해 ACET ACCIDENT BA(DA02)
지불 PAYT PAYMENT BA(DA02)
변액 VAR variable BA(DA02)
선지급 PAYP prepayment BA(DA02)
지급율 PAYR PAYMENT RATE BA(DA02)
수금 COLM COLLECTION OF MONEY BA(DA02)
의무 DUTY duty BA(DA02)
장수 LLIF LONG LIFE BA(DA02)
보장성 GURT guarantee type BA(DA02)
방카슈랑스 BA BA BA(DA02)
소멸시 BENL BECOME NULL BA(DA02)
예시 EXEM exemplification BA(DA02)
면책 IMNT immunity BA(DA02)
입원 IHOS HOSPITIALIZATION BA(DA02)
흡연 SMOK smoking BA(박찬미)
세금우대 TB TAX BREAK BA(박찬미)
자필 AGRP autograph BA(박찬미)
훈격 LVMD level of medal BA(박찬미)
신장 HGHT height BA(박찬미)
국적 NATN nationality BA(박찬미)
부업 SJOB side JOB BA(박찬미)
출국 DPTC departure from a country BA(박찬미)
질문서 QSH questionnaire sheet BA(박찬미)
체중 WGHT weight BA(박찬미)
유공자 MNMR a man of merit BA(박찬미)
병원 HSPT hospital BA(박찬미)
스캔 SCAN scan BA(박찬미)
부상 INJR INJURY BA(최은주)
과실 ACCD accident BA(최은주)
견적 ESTM estimation BA(최은주)
업계 INDS INDUSTRY BA(최은주)
전손 WDMG the whole damage BA(최은주)
TON TON TON BA(최은주)
출동 MOBL MOBILIZATION BA(최은주)
차대번호 CFM CAR FRAME NUMBER BA(최은주)
중앙선 CLIN the central line of the HIGHWAY BA(최은주)
신호 SGNL SIGNAL BA(최은주)
최고B NOTF NOTIFY BA(최은주)
톤 TON RON BA(최은주)
스포츠카 SCAR sports car BA(최은주)
한정 LIM LIMIT BA(최은주)
경찰서 PSTA police station BA(최은주)
룰 RULE RULE BA(최은주)
건널목 CROS crossing BA(최은주)
관용 OFCL OFFICIAL BA(최은주)
운전자 DRVR DIRVER BA(최은주)
앞지르기 OVTK overtake BA(최은주)
도주 RAWY run away BA(최은주)
행정 GOVR GOVERNMENT BA(최은주)
AIRBAG ABAG AIR BAG BA(최은주)
물적 MTRL material BA(최은주)
대인 AGNP against personal BA(최은주)
역 OPP OPPOSITE BA(최은주)
고의 INTN INTENSION BA(최은주)
신조 NBLT NEW BUILT BA(최은주)
위장 DSGS disguise BA(최은주)
무면허 UNLC UNLICENSED BA(최은주)
개문발차 DPOD depature on opening a door BA(최은주)
실적율 RSRT RESULT RATE BA(최은주)
보험개발원 IDI insurance development institute BA(최은주)
대물 AGNT against A THING BA(최은주)
에어백 ABAG AIR BAG BA(최은주)
횡단보도 PDCR a pedestrian crossing BA(최은주)
적재 LOAD LOAD BA(최은주)
주취 DRNK DRUNK BA(최은주)
장착 INST INSTALLATION BA(최은주)
업적 ACHV Achivement BA(최은주)
중고 UTHG USED THINGS BA(최은주)
정원 FNUM FIXED NUMBER OF ~ BA(최은주)
침범 INVS INVASION BA(최은주)
후유 AFEF AFTER EFFECT BA(최은주)
일할 DCNT DAY  COUNTING BA(최은주)
SOFA SOFA Status of Forces Agreement BA(최은주)
보도 FTWY A FOOTWAY BA(최은주)
달성 ATNM attainment BA_FA(DA02)
상이 WOND wounded BA_FA(DA02)
흡연량 QNSM quantity of smoking BA_FA(DA02)
약혼 ENGG engagement BA_FA(DA02)
식료품 FOOD food BA_FA(DA02)
광열 ENH electricity and heating BA_FA(DA02)
소비 CNSM consumption BA_FA(DA02)
외식 EATO eat out BA_FA(DA02)
가사 HSWK housework BA_FA(DA02)
흑자 BLCK the black BA_FA(DA02)
공적 PBLC public BA_FA(DA02)
수치 NVAL NUMERICAL VALUE BA_FA(DA02)
독신 CELY celibacy BA_FA(DA02)
술 ALCH alcoholic drink BA_FA(DA02)
증가률 INRT the rate of increase BA_FA(DA02)
보건 HYGN hygienic BA_FA(DA02)
음주 DRNK drinking BA_FA(DA02)
결혼식 WEDD wedding BA_FA(DA02)
혼수 MREX marriage EXPENSE BA_FA(DA02)
노출 EXPS exposure BA_FA(DA02)
수지 INE income and expenditure BA_FA(DA02)
경상가 CACC current account BA_FA(DA02)
신혼여행 HMON honeymoon BA_FA(DA02)
의생활 CLTH clothing habits BA_FA(DA02)
주생활 HSLF housing life BA_FA(DA02)
음주량 QNDR quantity of drinking BA_FA(DA02)
자기부담금 ONEE ONE'S EXPENSE BA_IP(DA02)
유전 INHT INHERITANCE BA_IP(DA02)
목적지 DEST DESTINATION BA_IP(DA02)
오토바이 AUTB AUTOBIKE BA_IP(DA02)
재질 QULT QUALITY BA_IP(DA02)
질환 DEAS DISEASE BA_IP(DA02)
용품 SUPP SUPPIER BA_IP(DA02)
과거 PAST PAST BA_IP(DA02)
수령처 RECV RECEIVER BA_IP(DA02)
사용인 USER USER BA_IP(DA02)
급수 LEVL LEVEL BA_IP(DA02)
여행 TRIP TRIP BA_IP(DA02)
분담율 SHRT SHARE RATE BA_IP(DA02)
 B2B B2B BUSINESS TO BUSINESS BB
표준화 STND Standardization BC(최은주)
APPLET APLT Applet BC(최은주)
PSAM PSAM Purchase SAM BC(최은주)
뱅킹카드 BC 금융IC Banking Card BC(최은주)
RFU RFU Reseved for Future Use BC(최은주)
전자화폐 KCSH Korea Cash BC(최은주)
CHIP CHIP Chip BC(최은주)
알고리즘 ALGO Algorithm BC(최은주)
BC BC 금융IC Banking Card BC(최은주)
애플릿 APLT Applet BC(최은주)
현금IC CIC Cash  Integrated Circuit BC(최은주)
칩 CHIP Chip BC(최은주)
방카슈랑스인터페이스 BI Bancassurance Interface BI(DA02)
전이율 TTR Transition Rate BP(DA02)
 TM TMT Transition Matrix BP(DA02)
 COA COA Chart Of Account BP(DA02)
 BP BP Budget and Planning BP(DA02)
말기 TNL TERMINAL BP(DA02)
전행 KDB KDB BP(DA02)
 MM MM MONTH BP(DA02)
 ABC ABC Activity Based Cost BP(DA02)
고객관계관리 CI CUSTOMER INFORMATION BPI
경영계획 BP Budget and Planning BPI
신규수신계좌가중평균만기 OAAM OPEN DEPOSIT ACCOUNT WEIGHT AVERAGE MATURITY BPI CI
 OUTBOUND OBD 아웃마운드 BPI_MCIF
산업평가 IR Industry Rating System BPR
원격 RT REMOTE CD
버젼 VER VERSION CD
자동화기기 ATM AUTOMATION MACHINE CD
적정 PROP PROPER CD
도입 IMPT IMPORT CD
 REMOTE RT REMOTE CD
부스 BTH BOOTH CD
제어 CNTL CONTROL CD
판매점 SHOP SHOP CD(최은주)
코아 CORE CORE CD(최은주)
천원권 TWN A THOUSAND WON NOTE CD(최은주)
점포 SHOP SHOP CD(최은주)
다차원 MDS  CI
자체 OSELF ONESELF CI (DA02)
전액 TAMT TOTAL AMOUNT CI (DA02)
 30대 RAN30 RANKING 30 CI (DA02)
주석 AN ANNOTATED CI (DA02)
메모 MM MEMO CI (DA02)
감시 WTC WATCH CI (DA02)
리스트 LIST LIST CI (DA02)
불인정 NADM NOT ADMIT CI (DA02)
크래탑 CRET CRE-TOP CI (DA02)
점유율 POST POSSESSION RATE CI(DA02)
시장환경 MENV Market invoronment CI(DA02)
제4공통 C4 THE FOURTH CO CI(DA02)
수시 ODEN on demand CI(DA02)
산금채3년 KDB3 KDB bond 3years CI(DA02)
제3공통 C3 THE THIRD CO CI(DA02)
회사채3년 CBD3 Company Bond 3years CI(DA02)
순이익률 NPRT net profit rate CI(DA02)
배율 MAGT MAGNIFICATION CI(DA02)
제1공통 C1 FIRST CO CI(DA02)
 SNP500 SNP5 National Association of Securities Dealers Automated Quotations CI(DA02)
 TB TB Treasury Bond CI(DA02)
채널 CHNL CHANNEL CI(DA02)
 RECIPROCITY RCPR RECIPROCITY CI(DA02)
국고채 NTBD the national treasury bond CI(DA02)
원가율 RCRT PRIME COST RATE CI(DA02)
 NASDAQ NDAQ National Association of Securities Dealers Automated Quotations CI(DA02)
 GDP GDP GROSS DOMESTIC PRODUCT CI(DA02)
증가율 INCT INCRECEMENT RATE CI(DA02)
금융권 FINS Financial sector CI(DA02)
 X축 XAX X-AXIS CI(DA02)
 KOSDAQ KDAQ Korea Securities Dealers Automated Quotation CI(DA02)
 PROFILE PRFI PROFILE CI(DA02)
세세분류 EDC extra detail class CI(DA02)
효율 EFCT EFFICIENCY RATE CI(DA02)
좌표 CODI COORDINATE CI(DA02)
재유치 RINVT RE-INVITATION CI(DA02)
은행권 BANS Banking sector CI(DA02)
존립 EXTE existence CI(DA02)
만족도 SATI satisfaction CI(DA02)
 FITCH FIT FITCH CI(DA02)
유가 OIL oil cost CI(DA02)
국고채3년 NTB3 national treasury bond 3years CI(DA02)
세계 WRLD world CI(DA02)
 Y축 YAX Y-AXIS CI(DA02)
제2공통 C2 SECOND CO CI(DA02)
매트릭스 MTRX MATRIX CI(DA02)
우위 SUPY Superiority CI(DA02)
휴면 DRNY dormancy CI-A(DA02)
 DSN DSN DATA SOURCE NAME CI-C(DA02)
오퍼 OFFER OFFER CI-C(DA02)
 SERVLET SVLT servlet CI-C(DA02)
수집 CLCT COLLECT CI-C(DA02)
 CM CMPG campaign CI-C(DA02)
 DB DB DATABASE CI-C(DA02)
스크립트 SCRP script CI-C(DA02)
제공물 OFER offer CI-C(DA02)
 IMPORT IPOT IMPORT CI-C(DA02)
 PORT PORT PORT CI-C(DA02)
치환 RPLC replace CI-C(DA02)
설문지 SRVY survey CI-C(DA02)
 META META META CI-C(DA02)
셀 CELL CELL CI-C(DA02)
연산자 OPT OPERATOR CI_C(DA02)
긍정 POTV POSITIVE CI_C(DA02)
할당 ASIN ASSIGN CI_C(DA02)
중요도 IMTD IMPORTANCE DEGREE CI_C(DA02)
 SIGN SIGN SIGN CI_M(DA02)
피지시자 FLWR FOLLOWER CI_SFA(DA02)
협업 CLBR COLLABORATION CI_SFA(DA02)
가능성 PSBL POSSIBILITY CI_SFA(DA02)
명단 NLST NAME LIST CI_SFA(DA02)
사은품 GGFT GRATITUDE GIFT CI_SFA(DA02)
 SFA SFA SALES FORCE AUTOMATION CI_SFA(DA02)
지시자 DRCT DIRECTOR CI_SFA(DA02)
일지 DIRY DIARY CI_SFA(DA02)
공유 SHR SHARING CI_SFA(DA02)
카드제휴 CK CK CK
사이즈 SIZE 사이즈 CL
좌괄호 LPRN LEFT PARENTHESES CL
불만 CMPL COMPLAINT CL
 X X X CL
각종 EKND EVERY KIND CL
 Y Y Y CL
우괄호 RPRN RIGHT PARENTHESES CL
반응 RESP RESPONSE CL
 STAR STAR STAR CS(최은주)
STAT STAR STAR CS(최은주)
기업신용평가 CS CREDIT RATING SYSTEM CS(최은주)
신용회복지원 CRSU CREDIT RECOVERY SUPPORT CS(최은주)
활용 PUSE PRACTICAL USE DA
필드 FILD FIELD DA(DA02)
 DAY DAY DAY DAY_NIGHT 거래시 사용(24/365 등에서 ..)
데이터딕셔너리 DD DATA DICTONARY DD(DA02)
 MIRROR MIRROR MIRROR DL_내부거래
TEAM TEAM TEAM DL_내부거래
REP REP REP DL_내부거래
DEPART DEPART DEPART DL_내부거래
 심사자 INMN INSPECT MAN DP
추계액 EAMT ESTIMATED AMOUNT DP
급부 BNFT BENEFIT DP
가입자 ENMN ENTERANCE MAN DP
 RATE1 RATE1 RATE1 DW
 TOUCH TOUCH TOUCH DW
 DIFFERENCE DIFF DIFFERENCE DW
 PRICE1 PRICE1 PRICE1 DW
 PRICE2 PRICE2 PRICE2 DW
전환사채 CB CONVERTIBLE BOND DW
신주인수권부사채 BW BIND WITH WARRANTY DW
 FENICS FENICS FENICS DW
교환사채 EB EXCHAGEBLE BOND DW
 RATE2 RATE2 RATE2 DW
 EQUITY EQUITY EQUITY DW
전문가협의회 PFCFM  DWCO
심의위원회 DECOM  DWCO
한자명 CHNM CHINEESE NAME DWCO
통상 ORDN ordinarily DWCS
신설 NWES NEWLY-ESTABLISHED DWCS
 SLIP SLIP SLIP DWKITE(최은주)
금리별 INT_BY interest_BY DWRP(최은주)
재원별 RSRC_BY resources_BY DWRP(최은주)
분산도 DSRT DEGREE OF DISPERSION DWTAMS
직직직전가 THBP THREE BEFORE PRICE DWTAMS
최우선 FRST FIRST OF ALL DWTAMS
 2우선 SND SECOND DWTAMS
 INSTRUMENT INSTRMNT INSTRUMENT DWTAMS
 15분 MM15 15 MINUTES DWTAMS
단위05 UN05 unit05 DWTAMS
행사가 EXPR EXECUTE PRICE DWTAMS
 5우선 FFTH FIFTH DWTAMS
단위01 UN01 unit01 DWTAMS
상관도 CORT CORRELATION RATIO DWTAMS
전전일 TDBF TWO DAYS BEFORE DWTAMS
결제가 STLP settlement price DWTAMS
직전가 BFPR JUST BEFORE PRICE DWTAMS
 FEP FEP front- end processor DWTAMS
 4우선 FRTH FOURTH DWTAMS
직직전가 TWBP TWO BEFORE PIRCE DWTAMS
시세 PR PRICE DWTAMS
 30분 MM30 30 MINUTES DWTAMS
집중율 CNRT CEONCENTRATE RATIO DWTAMS
현재가 NOWP now price DWTAMS
 5분 MM5 5 MINUTES DWTAMS
 KITC KITC Korea investment Trust Management & Securities Company DWTAMS
 3우선 THRD THIRD DWTAMS
월물 MCON month contract DWTAMS
 60분 MM60 60 MINUTES DWTAMS
자치 SELF self DWTAMS
거래량 TRVL THE VOLUME OF TRASACTIONS  TRADING  BUSINESS DWTAMS
